Z,N,symbol,idx,energy shift, energy [keV] , unc, ripl shift, jp,order, half_life, half-life operator,unc,unit, half_life [s], unc, decay mode, decay %, unc, decay mode, decay %, unc, decay mode, decay %, unc,isospin,magnetic dipole [mu N], unc, electric quadrupole [b]  , unc,Extraction_date
14,14,Si,156, ,13467,3, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
14,14,Si,157, ,13478.6,0.5, ,(2-),6,4.0, ,4,keV,1.140594287678464e-19,1.1405942876784644e-18, , , , , , , , , , , , , , ,2021-06-10
14,14,Si,158, ,13483.7,0.5, ,(2+),19,1.5, ,2,keV,3.041584767142571e-19,2.2811885753569284e-18, , , , , , , , , ,0+1, , , , ,2021-06-10
14,14,Si,159, ,13491.8,0.6, ,(3-),14,31, ,3,keV,1.47173456474641e-20,1.520792383571286e-19, , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,160, ,13500,2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
14,14,Si,161, ,13510,2, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
14,14,Si,162, ,13546.7,0.6, ,(2+),20,8.5, ,9,keV,5.3675025302516e-20,5.069307945237619e-19, , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,163, ,13557.1,0.1, ,(5+ 4+),1,150, ,30,eV,3.0415847671426e-18,1.52079238357129e-17, , , , , , , , , ,0+1, , , , ,2021-06-10
14,14,Si,164, ,13560.3,0.9, ,(3+),6,1.8, ,2,keV,2.534653972618809e-19,2.2811885753569284e-18, , , , , , , , , , , , , , ,2021-06-10
14,14,Si,165, ,13569,0.7, ,(5- 4+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
14,14,Si,166, ,13582.3,0.5, ,(6+),6,28,LT, ,fs,0.000000000000028, , , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,167, ,13604,4, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
14,14,Si,168, ,13611.6,0.8, ,(4+ 5-),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
14,14,Si,169, ,13616.1,0.8, ,(2-),7,11, ,1,keV,4.14761559155805e-20,4.562377150713857e-19, , , , , , , , , , , , , , ,2021-06-10
14,14,Si,170, ,13626,1.5, , , , , , , , , , , , , , , , , , , , , , , ,2021-06-10
14,14,Si,171, ,13636.3,0.7, ,(3+),7,570, ,60,eV,8.004170439849e-19,7.6039619178564e-18, , , , , , , , , , , , , , ,2021-06-10
14,14,Si,172, ,13639.9,1, ,(2+),21,5.7, ,6,keV,8.00417043984887e-20,7.603961917856428e-19, , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,173, ,13640.4,1, ,(1- 2+),2,120, ,20,eV,3.8019809589282e-18,2.28118857535693e-17, , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,174, ,13663.2,0.7, ,(3 4)-,3,450, ,50,eV,1.0138615890475e-18,9.1247543014277e-18, , , , , , , , , , , , , , ,2021-06-10
14,14,Si,175, ,13668.1,0.5, ,(4+),15,250, ,50,eV,1.8249508602855e-18,9.1247543014277e-18, , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,176, ,13678.7,0.7, ,(2+),22,1.3, ,2,keV,3.509520885164505e-19,2.2811885753569284e-18, , , , , , , , , ,0, , , , ,2021-06-10
14,14,Si,177, ,13686.4,0.5, ,(2+ TO 4+),1, , , , , , , , , , , , , , , , , , , , ,2021-06-10
