Z,N,symbol,energy , unc, jp,half-life operator, half_life, unc,unit, half_life [s], unc, decay, decay %, unc, decay, decay %, unc, decay, decay %, unc,isospin,magn. dipole, unc, elect. quadrupole , unc
82,124,Pb,6510.7,1,1-, ,1.9,17,fs,0.0000000000000019,0.0000000000000017, , , , , , , , , , , , , , ,
82,124,Pb,6524,9,6+, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6545,10,2-, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6565.3,0.6,(15-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6565.3,0.6,(17-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6573,8,6+, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6593,9, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6617,8, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6620, ,(1+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6634,10,(8+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6655,8, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6689,11,8+, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6692,7,6+, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6723.1,1,1-, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6761,5, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6806,6, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6820.6,0.7,1-, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6830,60, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6850, ,(1+), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6851.4,1,(17-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,6946,15, , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,7000, , , , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,7063.1,2,1(-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,7081.7,1,1(-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,7127.1,2,(1-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,7202,4,1(-), , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,7311.2,0.7,1-, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,7350, ,GE 9, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,7423,4,1-, , , , , , , , , , , , , , , , , , , , ,
82,124,Pb,7464.5,1,1 2, , , , , , , , , , , , , , , , , , , , ,
